type,roll,pitch,yaw,alt,lat,lon,spd,vbat,rssi,datetime
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.036585
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.058458
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.075942
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.096598
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.116650
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.135931
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.156597
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.180879
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.196502
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.218406
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.238466
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.255900
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.278379
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.296584
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.316279
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.336675
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.356569
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.378538
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.397456
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.415526
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.436512
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.456464
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.476426
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.496453
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.519557
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.538526
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.555663
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.576381
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.596523
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.617801
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.636447
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.657504
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.677438
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.698510
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.719205
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.737589
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.757602
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.779280
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.796598
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.819698
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.839616
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.856658
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.878495
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.896792
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.918563
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.938579
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.959376
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.976587
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:33.996585
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.018022
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.036576
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.056536
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.076489
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.098571
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.116591
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.136518
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.158488
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.177574
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.197387
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.216712
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.237597
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.256354
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.276484
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.296390
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.316555
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.339582
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.356704
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.376322
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.396594
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.415930
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.436588
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.458494
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.478587
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.498595
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.522384
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.537617
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.557446
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.578497
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.596490
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.616606
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.638483
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.656749
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.675891
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.696565
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.716592
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.736545
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.756572
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.776504
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.796600
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.816600
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.837556
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.857555
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.877614
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.899053
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.915539
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.944672
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.956643
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:34.977481
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.002460
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.016621
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.038520
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.058597
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.076603
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.096549
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.115626
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.136565
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.157576
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.178485
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.196590
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.216575
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.236450
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.255977
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.278428
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.296629
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.318504
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.336443
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.357443
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.377101
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.397628
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.416549
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.439503
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.458548
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.479394
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.496461
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.516427
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.536477
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.556481
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.579580
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.596560
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.616616
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.636492
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.656426
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.681055
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.698535
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.717664
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.736406
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.755833
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.780150
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.797451
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.819673
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.837330
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.855737
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.876439
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.898358
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.917616
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.937088
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.955841
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.979124
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:35.996122
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.016293
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.036470
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.058488
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.078601
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.096608
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.116627
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.137399
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.157575
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.176550
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.196934
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.215820
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.256930
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.276607
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.298509
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.319924
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.335800
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.356627
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.379466
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.395735
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.415774
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.436011
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.456916
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.476468
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.496562
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.516606
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.536858
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.557652
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.582475
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.596534
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.621675
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.636800
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.658490
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.676500
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.695486
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.715661
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.736367
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.764594
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.777438
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.799479
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.818705
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.836962
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.857561
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.876492
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.899486
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.916413
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.935592
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.956395
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.976159
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:36.995737
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.015653
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.039066
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.055622
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.075467
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.104934
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.116624
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.137451
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.157556
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.177605
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.199628
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.216793
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.236548
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.255569
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.277949
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.296640
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.319586
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.336413
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.356490
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.377550
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.397456
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.418384
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.436615
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.456562
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.480734
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.498812
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.517547
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.536200
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.562653
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.576703
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.596849
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.615650
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.636604
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.658698
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.676613
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.696518
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.715658
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.736636
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.759476
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.776663
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.796167
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.816041
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.836581
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.858314
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.876467
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.896126
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.918282
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.936591
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.956639
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.978479
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:37.996592
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.018447
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.036563
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.058623
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.077610
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.097586
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.117595
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.136584
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.156617
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.176599
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.196581
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.216026
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.236570
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.258485
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.276343
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.296612
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.316597
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.336641
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.361443
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.376549
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.396464
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.418381
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.436577
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.456606
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.479959
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.497582
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.517621
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:08:38.536497
