type,roll,pitch,yaw,alt,lat,lon,spd,vbat,rssi,datetime
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.071064
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.091021
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.107921
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.151781
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.168540
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.187904
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.210637
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.252228
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.267935
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.288097
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.308073
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.327963
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.348028
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.368466
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.394085
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.408066
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.448661
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.468635
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.490648
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.511044
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.548027
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.567219
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.588382
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.607957
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.646693
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.670233
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.688555
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.708990
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.747913
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.770262
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.788821
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.808362
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.827984
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.847715
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.867848
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.895968
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.908657
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.948065
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.969196
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:19.988129
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.009092
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.046995
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.070462
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.090399
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.112201
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.128097
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.147946
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.167940
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.187899
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.208109
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.247422
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.275030
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.291938
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.310949
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.327955
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.346889
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.368838
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.388063
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.409099
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.447307
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.468177
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.487484
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.508406
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.547345
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.567976
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.587489
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.607381
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.627624
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.649528
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.668484
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.688976
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.708518
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.749096
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.768004
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.788057
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.810730
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.846998
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.867310
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.890957
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.909181
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.927872
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.951048
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.968332
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:20.991104
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.010031
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.047490
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.071023
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.090156
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.107464
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.128046
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.147633
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.167925
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.192950
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.210368
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.247972
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.268233
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.291593
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.307754
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.327772
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.351287
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.371007
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.388085
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.407925
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.428004
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.452397
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.471056
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.489104
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.513631
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.552295
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.572070
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.587912
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.607957
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.627250
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.651176
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.676032
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.691110
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.711243
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.751085
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.768688
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.794003
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.809121
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.847489
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.867917
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.887966
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.914096
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.928061
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.948200
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.968452
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:21.988989
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.008949
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.049446
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.068112
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.089006
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.110593
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.148066
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.170774
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.199061
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.209130
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.248278
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.267165
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.291042
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.308013
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.328096
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.351014
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.368151
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.391043
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.408009
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.427491
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.446967
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.471083
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.489386
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.507922
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.546915
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.568335
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.587588
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.611007
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.628067
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.651339
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.668729
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.688728
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.708781
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.751494
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.768341
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.788071
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.807964
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.827920
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.847678
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.867516
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.887918
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.907600
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.947492
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.968010
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:22.988042
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.012373
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.027954
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.047494
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.067953
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.090482
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.108046
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.127920
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.151578
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.168720
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.189046
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.208091
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.227830
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.248194
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.268079
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.291073
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.309098
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.328027
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.348093
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.367508
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.387951
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.407968
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.427152
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.446946
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.468073
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.488952
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.508918
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.551079
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.571013
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.587931
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.611046
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.648578
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.668465
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.691036
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.711083
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.751058
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.768092
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.787913
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.807945
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.827914
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.846969
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.867192
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.890631
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.907441
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.947740
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.967874
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:23.987670
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.007961
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.053042
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.068107
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.087959
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.107105
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.128011
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.150503
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.171021
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.187581
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.207944
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.227427
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.250189
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.267428
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.287376
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.310943
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.347839
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.371035
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.387947
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.407432
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.448072
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.468157
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.491043
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.511079
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.527921
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.547489
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.567960
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.591054
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.608046
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.627905
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.648057
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.668069
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.691028
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.707951
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.727062
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.747948
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.768197
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.788072
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.811041
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.851299
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.868085
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.887877
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.910109
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.948112
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.970596
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:24.988014
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:25.007911
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:25.027694
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:25.048248
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:25.073125
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:25.088427
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:25.111182
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:25.148944
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:25.170942
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:25.187652
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:25.207038
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:25.227924
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:25.247491
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:25.268009
telemetry,0,0,0,0,0,0,0,0,0,2026-06-06T00:13:25.287913
